name,population,country,page,latitude,longitude
SKORR-NORR,1496,DRHOKKER,363,45o55’N,7o20’E
SKUYD,486,DRHOKKER,364,45o15’N,9o35’E
SLEGA,473,SLEN,340,48o30’N,1o5’W
SLELAMO,330,PRIVBOLSIAN ISLANDS,306,36o45’N,24o10’W
SLERO,443,THYBAJ,369,42o45’N,5o25’E
SLETO,743,KHYDOBAN DESERT,371,40o55’N,10o40’E
SOBAKASETA,9200,O'PAR,348,42o50’N,2o30’E
SOBETETA,56300,KALAMAR,320,31o30’N,3o40’W
SOGASIDU,689,KALAMAR,317,34o25’N,1o5’W
SOHEBIDU,455,KALAMAR,322,34o0’N,0o35’E
SOHIDO,1460,PARU'BOR,348,43o10’N,2o45’E
SOKIDU,627,KALAMAR,321,33o25’N,1o30’W
SOLADIDU,578,KALAMAR,317,37o5’N,3o5’W
SOLDEN,407,BRONISH,397,30o50’N,20o30’W
SOLGYRR,537,THARGGY,366,42o20’N,1o40’E
SOMIZHAHN,1374,ZAZAHNI,400,29o0’N,14o0’W
SOMONAHNI,2217,OZHVINMISH,395,31o40’N,8o30’W
SOMSVAHNI,351,OZHVINMISH,402,29o45’N,7o55’W
SONDEN,202,ELDOR,295,46o5’N,13o50’W
SONIDU,826,KALAMAR,316,34o20’N,3o40’W
SONOLAWIDO,2049,KALAMAR,317,34o25’N,2o50’W
SONUDIDU,426,KALAMAR,318,35o20’N,0o25’E
SOP,365,KALAMAR,322,33o45’N,0o5’E
SORASIDO,1163,KALAMAR,316,35o10’N,3o25’W
SORMISH,428,OZHVINMISH,394,32o25’N,9o35’W
SORTABRRUGAZH,459,TARISATO,326,29o45’N,3o40’E
SOSSIN,533,MEZNAMISH,392,32o5’N,16o10’W
SOT,279,O'PAR,348,42o45’N,0o55’E
SOTADIDU,878,KALAMAR,322,31o25’N,1o30’E
SOTHIDO,1727,KALAMAR,318,35o40’N,1o35’E
SOTHUH,390,KALAMAR,322,32o25’N,0o10’W
SOVIDO,1115,KALAMAR,321,33o15’N,1o15’W
SOVIDU,548,KALAMAR,322,32o35’N,0o5’W
SOVIDU,500,KALAMAR,322,32o55’N,0o30’E
SOVRVEN,1593,COSDOL,285,50o55’N,13o50’W
SOWIDO,1454,KALAMAR,325,30o45’N,0o35’E
SOYDEN,546,MENDARN,303,37o45’N,18o30’W
SOZAHN,1165,OZHVINMISH,394,32o35’N,9o40’W
SOZE-AHNOZH,781,ZAZAHNI,401,29o0’N,9o55’W
STAEYL,708,DRHOKKER,362,45o0’N,3o5’E
STATH,444,THYBAJ,363,44o30’N,5o20’E
STERDEN,883,COSDOL,290,49o5’N,14o20’W
S'THIDU,761,KALAMAR,322,34o5’N,1o5’E
STIJY,658,THARGGY,367,41o0’N,2o50’E
STRALMDEN,380,MENDARN,303,39o25’N,17o45’W
STRALNVEN,924,ELOS DESERT,311,38o50’N,7o25’W
STRENVEN,1272,ELDOR,299,43o10’N,16o50’W
STREVRVEN,1490,ELDOR,299,41o40’N,15o15’W
STRILVEN,963,ELDOR,294,44o15’N,15o15’W
STRILVEN,1634,PEL BROLENON,309,36o35’N,17o0’W
STRINVDEN,477,MENDARN,304,39o55’N,16o5’W
STRINVVEN,1177,PEL BROLENON,309,36o45’N,15o15’W
STRISDEN,818,ELDOR,294,45o55’N,14o45’W
STRIVLDEN,368,DELNONDRIAN ISLANDS,297,42o35’N,22o40’W
STRIVVEN,1026,ELDOR,293,45o30’N,17o20’W
STRIYDEN,567,MENDARN,303,37o35’N,18o55’W
STRIZDEN,713,ELDOR,299,42o25’N,17o15’W
STRUDVEN,945,MENDARN,304,39o55’N,16o0’W
STRULMDEN,807,ELDOR,293,43o35’N,17o30’W
STRUSDEN,464,ELDOR,299,40o20’N,15o15’W
STRUWVEN,1026,MENDARN,303,38o55’N,17o25’W
STUKK,410,SKARRNA,364,44o20’N,8o15’E
STURR,881,SKARRNA,370,43o0’N,8o55’E
SUAKOE,604,FAUTEE PENINSULA,381,31o0’N,6o40’E
SUDIDU,432,TARISATO,325,28o25’N,1o50’E
SUFOWIDU,441,KALAMAR,322,32o15’N,1o10’E
SUFUHIDU,900,KALAMAR,318,34o55’N,0o55’E
SUGDEN,608,ELDOR,299,42o30’N,16o10’W
SUHEVAGIDO,1964,KALAMAR,322,32o45’N,1o40’E
SUIRUHII,595,FAUTEE FOREST,323,33o25’N,5o0’E
SUKA'IDU,585,BASIR,315,36o35’N,6o20’W
SUKK,497,THARGGY,367,42o50’N,2o55’E
SULIDO,1863,PEKAL,347,41o40’N,4o40’E
SUMYDEN,483,P'BAPAR,337,48o0’N,9o40’W
SUNIDO,963,DODERA,348,40o20’N,1o20’E
SUREDIDU,547,P'BAPAR,337,46o30’N,9o20’W
SURR,1357,THARGGY,366,41o15’N,1o10’E
SUSDEN,508,MENDARN,303,38o20’N,18o0’W
SUSIDU,524,KALAMAR,321,34o10’N,2o5’W
SUTHIDO,706,PEKAL,347,42o10’N,4o45’E
SUW,393,KALAMAR,322,32o5’N,0o0’E
SUWIDO,1216,KALAMAR,322,33o55’N,0o5’E
SUWUTIDU,818,PARU'BOR,344,44o45’N,3o5’W
SUWUVIDU,458,TARISATO,329,28o0’N,3o30’E
SUWVEN,1813,MENDARN,303,38o45’N,18o0’W
SUWVEN,1538,MENDARN,303,39o35’N,17o25’W
SVAHMISH,480,AHZNOMAHN,410,28o15’N,8o0’W
SVAMZAHN,857,MEZNAMISH,392,32o10’N,16o15’W
SVAPSVAHNI,1370,MEZNAMISH,399,31o5’N,15o30’W
SVASHRAHN,351,OZHVINMISH,402,30o40’N,8o40’W
SVASHWAHNI,1271,ZAZAHNI,400,29o45’N,12o20’W
SVEHIMISH,418,OZHVINMISH,393,31o35’N,12o10’W
SVEHNMISH,980,ZAZAHNI,408,28o15’N,13o55’W
SVEHZMISH,798,OZHVINMISH,394,33o5’N,10o30’W
SVINMISH,570,OZHVINMISH,394,33o20’N,10o30’W
SVIPMISH,1086,OZHVINMISH,402,30o15’N,7o45’W
SVIWHAHN,1424,MEZNAMISH,392,32o45’N,15o10’W
SVIWHAHN,719,MEZNAMISH,392,33o20’N,14o45’W
SVIZNAHN,2721,ZAZAHNI,400,29o40’N,13o20’W
SVODAHN,1271,MEZNAMISH,399,31o5’N,14o30’W
SVODEHNI,320,OZHVINMISH,400,30o50’N,14o0’W
SVOHLVAHN,1630,MEZNAMISH,392,32o10’N,15o15’W
SVOHNAHN,1817,MEZNAMISH,392,32o30’N,15o20’W
SVOMAHNI,1247,MEZNAMISH,393,32o40’N,14o5’W
SVOMIHAHNI,1063,OZHVINMISH,393,32o35’N,12o25’W
SVOMIMAHNI,478,OZHVINMISH,394,33o5’N,11o25’W
SVOMOMISH,360,OZHVINMISH,402,30o50’N,8o25’W
SVOMWHI,18900,ZAZAHNI,400,29o55’N,12o5’W
SVOMZHAHN,1608,OZHVINMISH,394,31o35’N,9o5’W
SVONAVAHNI,RUINS,ZAZAHNI,400,30o5’N,14o20’W
SVOPMISH,1327,MEZNAMISH,399,31o10’N,14o55’W
SVOSMISH,369,OZHVINMISH,394,32o15’N,9o50’W
SVOWANOW,373,OZHVINMISH,402,30o35’N,7o40’W
SVOWMAHNI,123100,OZHVINMISH,395,32o10’N,8o5’W
SVOZAHNI,1618,OZHVINMISH,394,31o45’N,10o10’W
SVOZMAHN,1873,MEZNAMISH,399,30o55’N,16o35’W
SYLDURRA,466,DRHOKKER,364,45o40’N,9o20’E
TAAVUUR,RUINS,COUNAI HEIGHTS,319,37o5’N,4o0’E
TABAN,582,SHYNABYTH,340,47o25’N,1o10’W
TADAFOVIDU,758,KALAMAR,322,33o20’N,1o55’E
TADASH,467,KHYDOBAN DESERT,373,39o45’N,9o50’E
TADER,522,SLEN,336,49o20’N,2o0’W
TADIDU,821,TARISATO,329,28o0’N,2o30’E
TAGALETA,8300,O'PAR,348,42o15’N,1o10’E
TAGEKIDO,467,KORAK,342,43o50’N,8o45’W
TAGVEN,949,ELDOR,293,43o35’N,17o50’W
TAHIDO,1461,PARU'BOR,344,43o30’N,3o5’W
TAIMEO,737,FAUTEE PENINSULA,378,31o40’N,6o15’E
TAIRID,1166,FAUTEE PENINSULA,378,32o5’N,6o0’E
TAKYR,403,SLEN,340,49o0’N,1o25’W
TALBONDDOTH,811,TARISATO,326,28o45’N,4o35’E
TALIDU,793,BASIR,316,34o45’N,4o35’W
TAMIDO,1843,PARU'BOR,344,43o55’N,2o0’W
TANAANO,512,LABROLDIAN ISLANDS,308,35o40’N,20o0’W
TANAMO,402,PRIVBOLSIAN ISLANDS,307,36o25’N,22o20’W
TANDEN,397,DELNONDRIAN ISLANDS,297,42o15’N,20o50’W
TANITESH,600,EK'GAKEL,343,45o45’N,3o35’W
TANOF,773,THYBAJ,368,39o15’N,3o50’E
TANVAHN,372,OZHVINMISH,394,31o35’N,10o10’W
TARADAN,118,KALAMAR,322,33o55’N,0o15’W
TARIDO,934,PEKAL,347,42o15’N,5o0’E
TARIDO,1240,KALAMAR,314,37o55’N,0o25’W
TARNVEN,1942,ELDOR,294,44o55’N,16o20’W
TARON,756,SHYNABYTH,356,48o10’N,0o20’W
TARYMI,388,PRIVBOLSIAN ISLANDS,306,35o25’N,24o35’W
TASHHAHN,504,OZHVINMISH,393,32o45’N,13o0’W
TASIDU,404,TARISATO,328,28o0’N,2o5’E
TASOKA'ULIDO,2612,KALAMAR,325,31o15’N,0o10’E
TASPDEN,818,ELDOR,299,42o40’N,15o25’W
TATIDU,495,PARU'BOR,347,42o50’N,3o45’E
TATIDU,560,BASIR,320,34o10’N,5o45’W
TAULEGUN,877,FAUTEE PENINSULA,378,32o20’N,6o20’E
TAVIDU,555,BASIR,316,35o10’N,4o35’W
TAVIDU,449,KALAMAR,321,34o10’N,1o50’W
TAVOSAPIDU,521,KALAMAR,322,32o5’N,1o50’E
TAWIDU,594,TOKIS,313,39o0’N,2o0’W
TAZNAHNI,626,OZHVINMISH,394,31o55’N,9o10’W
TAZVEN,1112,PEL BROLENON,308,36o25’N,17o50’W
TEDEHIDO,1041,KALAMAR,319,36o35’N,2o25’E
TEDIDU,690,PEKAL,347,42o25’N,4o50’E
TEFVEN,1079,PEL BROLENON,309,36o20’N,17o15’W
TEGATIDO,1235,KALAMAR,322,34o10’N,0o20’E
TEHZHAHNI,655,AHZNOMAHN,410,27o55’N,7o20’W
TEHZMISH,2237,MEZNAMISH,392,31o45’N,15o55’W
TEJOR,1617,EK'GAKEL,342,45o30’N,6o45’W
TEKDUKK,332,DRHOKKER,362,46o10’N,4o50’E
TEKIDU,734,KALAMAR,322,32o50’N,1o30’E
TELIDU,478,BASIR,320,32o50’N,2o45’W
TEMIDO,2415,TOKIS,313,40o0’N,1o50’W
TENSHI-AHNOZH,1916,OZHVINMISH,394,32o5’N,11o20’W
TENZAHNI,397,OZHVINMISH,395,31o35’N,8o10’W
TERENIDU,493,P'BAPAR,337,46o35’N,9o10’W
TERONVEN,725,P'BAPAR,337,47o45’N,9o25’W
TERUPIDU,816,EK'KASEL,346,42o15’N,8o5’W
TERUTIDO,453,KORAK,342,44o45’N,8o5’W
TESIDO,1861,EK'GAKEL,343,45o40’N,5o55’W
TETHIDO,1200,KALAMAR,318,35o55’N,0o5’W
TETIDU,752,KALAMAR,325,30o40’N,0o40’E
TEWAFEFIDU,532,KALAMAR,317,34o30’N,3o0’W
TEZMISH,381,OZHVINMISH,394,32o55’N,11o15’W
TEZSVAHN,2013,OZHVINMISH,393,33o10’N,13o0’W
THABIDU,632,TOKIS,312,39o5’N,4o10’W
THABOBIDO,1692,KALAMAR,322,33o15’N,0o15’E
THADAGIDU,437,KALAMAR,318,35o10’N,0o5’W
THAGIDU,496,KALAMAR,322,32o55’N,1o55’E
THAGIPUBIDU,802,PEKAL,347,42o45’N,5o50’E
THAHIDU,511,KALAMAR,321,32o50’N,1o0’W
THAJY,401,RYTARR WOODS,358,48o30’N,7o45’E
THAKAKIDO,1928,TOKIS,313,37o45’N,2o45’W
THAKAKKAZH,344,UL-KARG,406,28o5’N,17o40’W
THAMIDU,492,KALAMAR,322,34o0’N,0o25’E
THAMIKA'IDU,741,KALAMAR,318,35o20’N,0o50’E
THAPABESIDU,435,KALAMAR,322,31o45’N,1o35’E
THAPIDO,2417,KALAMAR,317,35o25’N,2o20’W
THAPIDU,831,KALAMAR,322,31o45’N,0o10’W
THARIDO,1407,TOKIS,313,39o0’N,3o15’W
THARR,493,DRHOKKER,364,45o20’N,8o40’E
THARRAZH,489,NORGA-KRANGREL,345,41o35’N,9o10’W
THATHIDO,1276,KALAMAR,322,32o45’N,1o10’E
THATHIDU,598,PARU'BOR,344,45o5’N,2o0’W
THAVATHIDO,1993,PARU'BOR,343,44o10’N,3o25’W
THAVIDU,642,TOKIS,312,37o40’N,4o35’W
THAWIDU,801,KALAMAR,318,34o55’N,0o50’E
THEBIDU,651,KALAMAR,317,36o55’N,1o45’W
THEDIDU,886,TARISATO,326,29o50’N,2o30’E
THEGOKIDO,1454,TOKIS,312,38o15’N,4o30’W
THEHOWEMARIDU,861,KALAMAR,317,34o40’N,2o45’W
THEK,302,PEKAL,347,40o50’N,6o5’E
THEKOPIB,322,KALAMAR,317,35o55’N,0o35’W
THEL,382,KALAMAR,318,35o30’N,1o10’E
THEMIDU,703,KALAMAR,321,33o40’N,0o55’W
THEPIDU,476,KALAMAR,321,32o50’N,0o40’W
THERIDU,459,KALAMAR,317,37o30’N,0o35’W
THERRA,976,THARGGY,366,41o0’N,1o0’E
THETUKITHIDO,1219,PEKAL,346,41o50’N,6o45’W
THEWIDU,741,PEKAL,346,42o30’N,6o15’W
THEWIGIDU,504,TOKIS,313,38o25’N,3o15’W
THIGIBIDO,1343,TARISATO,325,29o35’N,1o30’E
THIJY,684,RYTARR WOODS,359,47o10’N,7o55’E
THIK'GABIDU,644,EK'GAKEL,338,46o15’N,6o45’W
THIKIDU,529,BASIR,316,34o25’N,5o15’W
THILIDU,445,BASIR,316,35o0’N,5o55’W
THIMEMEGIDU,516,O'PAR,348,41o20’N,1o20’E
THIMEWIDU,487,KALAMAR,322,31o25’N,0o15’W
THIMIDO,2164,KALAMAR,325,30o25’N,0o55’E
THIMIDU,852,PEKAL,347,42o40’N,4o30’E
THINIDU,467,TARISATO,328,28o15’N,1o40’E
THIP,380,O'PAR,348,41o50’N,1o10’E
THIPIDO,1143,KALAMAR,322,32o50’N,1o15’E
THIT,514,SKARRNA,364,44o45’N,8o15’E
THITHIDO,1808,PARU'BOR,348,42o50’N,2o45’E
THITHIDU,786,DODERA,313,38o25’N,1o25’W
THITHUSIDU,533,PEKAL,347,42o40’N,5o10’E
THIWOFUTIDU,793,KALAMAR,322,32o35’N,0o20’W
THIZHAHAGH,515,UL-KARG,406,27o5’N,19o10’W
THOFIDO,2831,BASIR,316,34o35’N,4o35’W
THOKIDO,1104,KALAMAR,325,31o20’N,0o55’E
THOKUMIDO,1471,DODERA,348,40o45’N,1o15’E
THOLIDU,500,PEKAL,347,42o20’N,5o30’E
THONESIDU,896,DODERA,314,39o15’N,1o5’E
THONOTHUKA'IDU,556,KALAMAR,322,33o55’N,0o10’W
THORAZH,445,UL-KARG,399,28o55’N,16o5’W
THORIDU,583,KALAMAR,316,36o35’N,3o20’W
THOSONAZH,288,NORGA-KRANGREL,341,43o40’N,10o45’W
THOTH,352,PEKAL,274,41o0’N,5o50’E
THOTIDO,1372,TOKIS,313,39o10’N,1o25’W
THOV,741,SKARRNA,364,43o50’N,8o55’E
THOVODIDO,1370,KALAMAR,321,32o35’N,2o25’W
TH'SIDU,770,KALAMAR,318,35o55’N,0o10’E
THUAWAON,626,COUNAI HEIGHTS,319,36o50’N,4o30’E
THUBUGIDO,967,TARISATO,329,28o0’N,3o10’E
THUFIDU,654,PEKAL,346,42o25’N,6o25’W
THUFIDU,500,KALAMAR,323,31o55’N,2o30’E
THUKA,391,KALAMAR,321,32o55’N,1o35’W
THUKETHIDU,414,KALAMAR,316,36o15’N,3o55’W
THUKK,436,SKARRNA,370,43o10’N,8o25’E
THULIDU,734,KALAMAR,316,34o20’N,4o5’W
THUPIDU,510,KALAMAR,322,33o35’N,1o10’E
THUPUKA'AGIDO,1239,KALAMAR,322,33o55’N,1o5’E
THUTH,736,THARGGY,366,41o45’N,1o10’E
THUVEFODIDU,500,KALAMAR,322,31o55’N,0o10’W
THUVIDU,465,KALAMAR,321,32o0’N,0o40’W
THUVONIDU,450,TARISATO,328,28o5’N,1o50’E
THYBA-ROKAN,496,KHYDOBAN DESERT,370,40o35’N,10o15’E
THYGAK,1082,THYBAJ,367,41o15’N,4o10’E
THYGASHA,40063,KHYDOBAN DESERT,374,40o15’N,10o45’E
THYKAK,810,THYBAJ,367,41o0’N,4o20’E
THYRETH,398,THYBAJ,367,42o35’N,4o45’E
THYTANTH,3353,THYBAJ,368,40o5’N,4o25’E
THYTHYF,450,KHYDOBAN DESERT,371,40o50’N,11o10’E
TIBIDO,967,KALAMAR,318,36o0’N,1o45’E
TIGAKIDO,2237,KALAMAR,317,35o35’N,3o0’W
TIGDEN,255,COSDOL,289,46o35’N,15o20’W
TIGFAZH,447,UL-KARG,406,28o20’N,19o55’W
TIGIDU,510,KALAMAR,318,35o25’N,1o20’E
TIGIDU,419,KALAMAR,322,33o30’N,1o25’E
TIGUWIDU,509,KALAMAR,322,32o0’N,1o15’E
TIIKK,1448,SKARRNA,370,42o50’N,9o5’E
TIKAHIDO,1445,EK'KASEL,346,43o0’N,6o55’W
TIKA'IDU,588,BASIR,320,33o15’N,4o45’W
TIKARORETA,1543,KORAK,342,43o15’N,8o20’W
TILDDEN,511,COSDOL,289,47o5’N,16o50’W
TILIDO,1427,PARU'BOR,343,44o45’N,3o25’W
TILIDU,554,KALAMAR,317,37o50’N,0o50’W
TIMEHIDO,1296,KALAMAR,322,31o55’N,1o35’E
TIMMAHNI,326,OZHVINMISH,393,33o10’N,12o45’W
TIMUSIDU,677,TARISATO,329,28o10’N,2o45’E
TINDVEN,1830,ELDOR,298,42o45’N,17o40’W
TINIDU,713,PARU'BOR,348,42o55’N,3o10’E
TIRIDU,504,KALAMAR,317,35o15’N,3o10’W
TIRLVEN,1253,ELDOR,298,42o40’N,17o40’W
TIROSETHIDO,1946,KALAMAR,321,34o15’N,2o35’W
TISIDU,406,BASIR,316,34o45’N,5o0’W
TITIDO,2318,KALAMAR,320,33o50’N,3o25’W
TIV,381,KALAMAR,321,33o40’N,1o0’W
TIVIDU,781,KALAMAR,318,34o25’N,0o5’E
TIVIDU,467,KALAMAR,318,35o25’N,0o5’W
TIWIDO,1203,KALAMAR,325,31o10’N,0o0’W
TIWIDU,838,TARISATO,326,30o25’N,2o20’E
TIWUTHORIDO,1081,KALAMAR,322,32o15’N,1o35’E
TIZHOMISH,1155,MEZNAMISH,393,31o30’N,14o25’W
TIZHVAHN,621,OZHVINMISH,394,32o25’N,10o0’W
TOBDEN,581,PEL BROLENON,309,37o5’N,15o50’W
TODDEN,500,COSDOL,285,50o35’N,14o10’W
TODIDO,1016,O'PAR,348,42o30’N,2o5’E
TODIDU,512,KALAMAR,323,31o35’N,3o30’E
TOFDEN,460,MENDARN,308,37o15’N,18o20’W
TOGAR,337,KHYDOBAN DESERT,373,40o0’N,10o30’E
TOGESETA,7200,KALAMAR,322,33o10’N,1o10’E
TOGIDU,547,BASIR,320,33o50’N,5o0’W
TOHIDU,749,KALAMAR,325,30o45’N,1o40’E
TOHRVAHN,1349,OZHVINMISH,402,30o15’N,8o40’W
TOHZTAHNI,380,AHZNOMAHN,402,28o30’N,8o15’W
TOKA'IDU,465,KALAMAR,317,37o10’N,1o20’W
TOKA'UHIDO,1072,BASIR,320,32o55’N,4o40’W
TOKIKAHIDO,2332,O'PAR,348,41o25’N,0o40’E
TOKONTH,618,KHYDOBAN DESERT,373,40o15’N,9o30’E
TOLVUYD,1250,SKARRNA,364,43o20’N,9o0’E
TOMAGH,466,TARISATO,326,31o5’N,3o50’E
TONIDU,623,TOKIS,312,39o40’N,4o10’W
TONOHIDU,846,KALAMAR,322,33o55’N,0o15’E
TOPET,354,PEKAL,347,41o30’N,4o0’E
TOPITUMIDU,823,TARISATO,328,28o15’N,1o30’E
TORIN,135,KALAMAR,321,33o50’N,0o45’W
TORR,399,DRHOKKER,358,46o25’N,6o0’E
TOSHAHNI,572,AHZNOMAHN,402,28o55’N,7o40’W
TOSHOR,704,THYBAJ,362,43o45’N,4o30’E
TOTEPOLIDO,1728,PARU'BOR,347,43o10’N,3o20’E
TOTHEWIDU,666,O'PAR,348,41o55’N,0o50’E
TOTHIDO,1076,PARU'BOR,343,45o0’N,4o0’W
TOTIDO,1705,O'PAR,348,42o0’N,1o30’E
TOUDEI,389,REANAARIA BAY,372,39o25’N,6o0’E
TOUVAER,551,COUNAI HEIGHTS,319,37o0’N,4o30’E
TOVERR,350,DRHOKKER,358,46o45’N,5o10’E
TOVIDO,1499,TOKIS,313,38o50’N,1o35’W
TOVIDO,1407,KALAMAR,318,36o40’N,0o35’E
TOVIDO,1186,KALAMAR,320,31o35’N,3o45’W
TOVRVEN,910,MENDARN,303,37o55’N,18o15’W
TOVUDIDU,440,KALAMAR,321,34o5’N,2o5’W
TOYDARR,326,SKARRNA,364,44o40’N,8o30’E
TRAKK,625,THARGGY,367,41o20’N,2o40’E
TRANVVEN,1032,ELDOR,294,44o55’N,16o20’W
TRARNVEN,1837,ELDOR,299,41o55’N,15o40’W
TRARR,5500,DRHOKKER,363,45o40’N,7o25’E
TRARR,517,DRHOKKER,363,45o55’N,6o20’E
TRATH,604,SKARRNA,364,44o5’N,8o45’E
TRAVOLEN,734,ELDOR,298,43o10’N,17o40’W
TREBDEN,747,MENDARN,304,40o5’N,16o15’W
TRERR,401,SKARRNA,364,43o55’N,9o15’E
TRERR,705,THARGGY,367,40o35’N,3o35’E
TREVRVEN,1527,COSDOL,289,47o20’N,17o0’W
TRIHVEN,1247,ELDOR,294,43o20’N,15o55’W
TRIKK,648,THARGGY,368,39o50’N,3o30’E
TRILDDEN,465,ELDOR,293,45o5’N,18o35’W
TRIRVEN,1415,MENDARN,304,39o25’N,16o50’W
TRISPDEN,878,ELDOR,299,40o30’N,15o10’W
TRIVRVEN,1528,ELDOR,294,44o20’N,15o35’W
TROLDDEN,409,ELDOR,298,42o50’N,18o10’W
TRONDEN,512,PEL BROLENON,309,36o10’N,15o10’W
TROVLDEN,886,ELDOR,293,43o20’N,18o0’W
TRUHDEN,656,MENDARN,304,40o15’N,16o30’W
TRUKK,328,TORAKK,357,46o50’N,2o35’E
TRUKK,1227,DRHOKKER,363,46o10’N,7o30’E
TRUVVEN,1107,COSDOL,290,46o35’N,12o50’W
TRUZDEN,830,MENDARN,304,39o45’N,17o15’W
TUBIDU,686,KALAMAR,318,36o25’N,0o30’E
TUBKKUKAGH,574,TARISATO,326,29o20’N,3o50’E
TUD,357,P'BAPAR,337,47o30’N,9o30’W
TUDDEN,835,MENDARN,304,39o50’N,15o55’W
TUERUIZ,376,FAUTEE FOREST,378,32o50’N,6o20’E
TUGGAGH,444,UL-KARG,398,28o45’N,18o15’W
TUHIDO,2025,KALAMAR,323,31o35’N,2o50’E
TUKA'IDU,481,KALAMAR,317,36o45’N,1o30’W
TUKIDO,1939,KALAMAR,322,31o30’N,0o10’E
TULDEN,879,ELOS DESERT,311,39o5’N,7o20’W
TULIDU,593,PARU'BOR,344,44o55’N,2o25’W
TULISIDO,1202,PARU'BOR,343,44o10’N,4o10’W
TUMUFIDO,1777,KALAMAR,325,30o15’N,1o0’E
TUNDEN,857,ELDOR,293,43o25’N,17o30’W
TUP,344,BASIR,320,33o45’N,4o30’W
TUPDEN,587,MENDARN,304,40o5’N,15o0’W
TURITHIDO,2499,KALAMAR,313,37o50’N,1o25’W
TURR-NARR,769,SKARRNA,364,45o5’N,9o30’E
TUTHIDU,669,O'PAR,348,42o15’N,1o40’E
TUTHOB,350,KALAMAR,317,37o5’N,0o40’W
TUTIDO,1265,PEKAL,346,43o10’N,6o40’W
T'VIDO,976,TOKIS,312,38o55’N,3o35’W
T'VIDU,682,PARU'BOR,344,45o15’N,2o10’W
UAWEIL,576,FAUTEE FOREST,378,33o50’N,5o40’E
UEGGUAM,652,NANAKARY FOREST,373,38o15’N,8o45’E
ULZEAN,461,NANAKARY FOREST,373,38o0’N,8o35’E
UNVDEN,883,MENDARN,303,38o30’N,17o45’W
UNVDEN,721,MENDARN,308,37o10’N,18o40’W
UNVOLEN,10400,ELDOR,294,44o25’N,15o10’W
UNVVEN,1513,ELOS DESERT,350,35o55’N,9o45’W
UORIOL,605,REANAARIA BAY,372,39o50’N,5o40’E
UPFOUN,690,NANAKARY FOREST,373,38o40’N,9o50’E
URLVEN,1704,ELDOR,299,42o50’N,16o50’W
URRA,479,DRHOKKER,358,46o20’N,5o35’E
U'RUDAKETA,16100,TOKIS,312,38o5’N,5o5’W
USPDEN,788,MENDARN,303,39o20’N,17o40’W
USPVEN,1000,ELDOR,294,43o40’N,15o40’W
UUZUAR,466,COUNAI HEIGHTS,319,37o10’N,4o20’E
UVVEN,1418,ELDOR,293,45o5’N,18o10’W
UZDEN,704,ELDOR,294,46o5’N,17o10’W
VABOTHIDU,418,KALAMAR,317,35o25’N,3o15’W
VADEN,672,PEL BROLENON,308,36o30’N,18o0’W
VAFEWIDU,738,DODERA,313,38o5’N,1o5’W
VAFIDO,1048,BASIR,316,37o15’N,5o55’W
VAHIDU,585,KALAMAR,321,33o25’N,1o45’W
VAHZMAHAGH,536,UL-KARG,398,29o45’N,18o0’W
VAHZSVAHNI,895,MEZNAMISH,392,32o45’N,15o20’W
VAKOPISEK,393,KALAMAR,321,32o40’N,1o0’W
VALIDO,1326,O'PAR,348,43o15’N,2o10’E
VALIDO,1146,TARISATO,325,30o10’N,1o45’E
VAMMISH,1139,MEZNAMISH,399,31o5’N,16o5’W
VAMMISH,539,OZHVINMISH,402,29o45’N,8o15’W
VAMVEN,1718,PEL BROLENON,309,36o20’N,15o50’W
VAMZAHN,531,OZHVINMISH,393,32o15’N,12o25’W
VAMZAHNI,2603,ZAZAHNI,409,28o10’N,11o35’W
VANGAHNI,1955,MEZNAMISH,393,32o5’N,14o10’W
VANIDU,583,KALAMAR,317,37o10’N,0o35’W
VANMISH,2459,MEZNAMISH,392,31o35’N,15o20’W
VANOWMISH,601,OZHVINMISH,394,32o30’N,9o50’W
VANZHAHNI,530,OZHVINMISH,394,33o30’N,10o50’W
VAORKUIR,474,NANAKARY FOREST,373,38o40’N,9o30’E
VAPMAHN,740,ZAZAHNI,401,28o40’N,10o25’W
VAPMISH,410,OZHVINMISH,402,29o55’N,8o10’W
VAPSHAHNI,1979,MEZNAMISH,400,29o5’N,14o5’W
VAPVAHN,2068,OZHVINMISH,394,33o15’N,10o25’W
VAREN,660,ZAZAHNI,400,30o5’N,13o10’W
VARENIDO,1662,EK'KASEL,342,45o10’N,7o15’W
VAR'GIG,245,EK'GAKEL,339,46o40’N,4o5’W
VARHAHN,350,OZHVINMISH,401,30o20’N,9o10’W
VARIDO,1370,O'PAR,348,41o50’N,2o30’W
VARLDEN,426,MENDARN,303,38o5’N,18o5’W
VARMISH,1548,AHZNOMAHN,402,29o10’N,6o25’W
VARMORR,3000,TORAKK,357,48o50’N,3o30’E
VASHNAHNI,1520,AHZNOMAHN,410,27o20’N,6o45’W
VASHVAHNI,364,OZHVINMISH,402,30o35’N,8o35’W
VATAGH,588,UL-KARG,399,28o35’N,17o10’W
VATOTIDO,1849,KALAMAR,321,32o55’N,2o10’W
VAWIDU,487,KALAMAR,326,30o40’N,2o20’E
VAYKK,1028,DRHOKKER,363,45o20’N,7o20’E
VAZAHNI,1181,OZHVINMISH,393,33o30’N,11o55’W
VAZMISH,1221,MEZNAMISH,393,31o55’N,14o5’W
